Disk transfers per second his02,sda,sda1,sda2,sda3,sdf,sdg,sde,sdh,sdj,sdi,sdk,sdm,sdn,sdl,sdp,sdd,sdo,sdb,sdc,sdr,sdq,sdu,sdx,sds,sdv,sdt,sdw,sdy,dm-0,dm-1,sdz,sdaa,sdab,sdac,sdad,sdae,sdaf,sdag,sdah,sdai,sdaj,sdak,sdal,sdam,sdan,sdao,sdap,sdaq,sdar,sdas,sdat,sdau,sdav,sdaw,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,sdax,sday,sdaz,sdba,dm-8,sdbb,sdbc,sdbd,sdbe,sdbf,sdbg,sdbh,sdbi,dm-9,sdbj,sdbk,sdbl,sdbm,sdbn,sdbo,sdbp,sdbq,dm-10,sdbr,sdbs,sdbt,sdbu
2025-01-20 12:37:03,15.0,0.0,0.0,15.0,0.4,60.8,0.4,58.5,0.4,59.2,0.4,60.7,58.4,0.4,0.4,58.5,59.2,0.4,60.8,60.7,0.4,0.4,0.4,58.5,0.4,59.2,59.2,0.4,24.8,0.0,59.2,0.4,0.4,0.4,60.8,58.5,59.2,0.4,0.4,60.7,58.4,0.4,0.4,60.8,58.4,0.4,60.8,58.5,59.2,0.4,0.4,59.2,0.4,0.4,3.0,486.2,467.7,3.1,3.0,473.8,58.7,58.6,58.6,58.6,469.2,58.6,58.7,58.6,58.6,58.6,58.6,58.6,58.6,468.6,58.6,58.6,58.6,58.6,68.8,68.8,68.8,68.8,550.6,68.8,68.8,68.8,68.8
2025-01-20 12:37:33,14.7,0.0,0.0,14.7,0.4,58.5,0.4,56.2,0.4,61.0,0.4,58.6,56.3,0.4,0.4,56.2,61.0,0.4,58.5,58.6,0.4,0.4,0.4,56.2,0.4,61.0,61.0,0.4,20.3,0.0,61.0,0.4,0.4,0.4,58.5,56.3,61.0,0.4,0.4,58.6,56.3,0.4,0.4,58.5,56.3,0.4,58.6,56.3,61.0,0.4,0.4,61.0,0.4,0.4,3.0,468.3,450.1,3.1,3.0,488.2,61.4,61.4,61.4,61.4,491.1,61.4,61.4,61.4,61.4,58.5,58.5,58.5,58.5,468.2,58.5,58.5,58.5,58.5,66.5,66.5,66.5,66.5,532.0,66.5,66.5,66.5,66.5
2025-01-20 12:38:03,4.4,0.0,0.0,4.4,0.4,58.3,0.4,58.7,0.4,61.2,0.4,58.3,58.7,0.4,0.4,58.7,61.3,0.4,58.3,58.3,0.4,0.4,0.4,58.7,0.4,61.3,61.2,0.4,9.0,0.0,61.2,0.4,0.4,0.4,58.3,58.7,61.3,0.4,0.4,58.3,58.7,0.4,0.4,58.3,58.7,0.4,58.3,58.7,61.2,0.4,0.4,61.2,0.4,0.4,3.0,466.8,469.5,3.1,3.0,490.0,60.7,60.7,60.7,60.7,485.9,60.7,60.7,60.7,60.7,58.4,58.4,58.4,58.4,467.3,58.4,58.4,58.4,58.4,66.6,66.6,66.6,66.6,532.6,66.6,66.6,66.6,66.6
2025-01-20 12:38:33,14.2,0.0,0.0,14.2,0.4,58.1,0.4,56.1,0.4,63.5,0.4,58.1,56.1,0.4,0.4,56.1,63.5,0.4,58.1,58.1,0.4,0.4,0.4,56.1,0.4,63.5,63.5,0.4,22.3,0.0,63.5,0.4,0.4,0.4,58.1,56.1,63.5,0.4,0.4,58.1,56.1,0.4,0.4,58.1,56.1,0.4,58.1,56.1,63.5,0.4,0.4,63.5,0.4,0.4,3.0,464.6,448.7,3.1,3.0,508.3,59.0,59.0,59.0,59.0,472.2,59.0,59.0,59.0,59.0,58.4,58.4,58.4,58.4,467.4,58.4,58.4,58.4,58.4,65.0,65.0,65.0,65.0,520.3,65.0,65.0,65.0,65.0
2025-01-20 12:39:03,8.9,0.0,0.0,8.9,0.4,60.6,0.4,53.9,0.4,64.4,0.4,60.6,53.8,0.4,0.4,53.9,64.3,0.4,60.6,60.6,0.4,0.4,0.4,53.8,0.4,64.3,64.4,0.4,16.0,0.0,64.4,0.4,0.4,0.4,60.6,53.9,64.4,0.4,0.4,60.6,53.9,0.4,0.4,60.6,53.8,0.4,60.6,53.8,64.4,0.4,0.4,64.4,0.4,0.4,3.0,484.8,430.8,3.1,3.0,515.0,56.2,56.2,56.2,56.2,449.6,56.2,56.2,56.2,56.2,57.1,57.1,57.1,57.1,456.9,57.1,57.1,57.1,57.1,63.0,63.1,63.0,63.0,504.4,63.1,63.0,63.0,63.0
2025-01-20 12:39:33,14.4,0.0,0.0,14.4,0.4,60.9,0.4,55.1,0.4,63.7,0.4,60.8,55.2,0.4,0.4,55.2,63.7,0.4,60.8,60.8,0.4,0.4,0.4,55.2,0.4,63.7,63.7,0.4,21.1,0.0,63.7,0.4,0.4,0.4,60.9,55.1,63.7,0.4,0.4,60.9,55.1,0.4,0.4,60.8,55.2,0.4,60.8,55.2,63.7,0.4,0.4,63.7,0.4,0.4,3.0,486.9,441.3,3.1,3.0,509.4,57.0,57.0,57.0,57.0,456.3,57.0,57.0,57.0,57.0,56.7,56.7,56.7,56.7,453.5,56.7,56.7,56.7,56.7,65.3,65.3,65.3,65.3,522.5,65.3,65.3,65.3,65.3
2025-01-20 12:40:03,4.7,0.0,0.0,4.7,0.4,67.1,0.4,62.2,0.4,70.3,0.4,67.2,62.2,0.4,0.4,62.2,70.3,0.4,67.1,67.2,0.4,0.4,0.4,62.2,0.4,70.3,70.3,0.4,11.9,0.0,70.3,0.4,0.4,0.4,67.1,62.2,70.3,0.4,0.4,67.1,62.2,0.4,0.4,67.2,62.2,0.4,67.2,62.2,70.3,0.4,0.4,70.3,0.4,0.4,2.9,537.1,497.6,3.1,3.0,562.7,62.7,62.8,62.8,62.7,502.0,62.7,62.8,62.8,62.7,63.1,63.1,63.2,63.2,505.2,63.1,63.1,63.2,63.2,70.0,70.0,70.0,70.0,559.9,70.0,70.0,70.0,70.0
2025-01-20 12:40:33,13.4,0.0,0.0,13.4,0.5,73.6,0.5,75.0,0.5,78.5,0.5,73.6,75.0,0.5,0.5,75.0,78.5,0.5,73.6,73.6,0.5,0.5,0.5,74.9,0.5,78.5,78.5,0.5,19.7,0.0,78.5,0.5,0.5,0.5,73.6,75.0,78.5,0.5,0.5,73.6,75.0,0.5,0.5,73.6,74.9,0.5,73.6,74.9,78.5,0.5,0.5,78.6,0.5,0.5,4.2,589.1,599.6,4.2,4.1,628.2,75.7,75.7,75.7,75.7,605.7,75.7,75.7,75.7,75.7,78.1,78.1,78.1,78.1,625.0,78.2,78.1,78.1,78.1,82.8,82.8,82.8,82.8,662.6,82.8,82.9,82.8,82.8
2025-01-20 12:41:03,7.5,0.0,0.0,7.5,0.4,59.0,0.4,63.1,0.4,60.4,0.4,59.0,63.1,0.4,0.4,63.1,60.5,0.4,59.0,58.9,0.4,0.4,0.4,63.1,0.4,60.4,60.4,0.4,13.9,0.0,60.4,0.4,0.4,0.4,59.0,63.1,60.4,0.4,0.4,59.0,63.1,0.4,0.4,59.0,63.2,0.4,58.9,63.1,60.4,0.4,0.4,60.4,0.4,0.4,3.0,471.6,505.1,3.0,3.1,483.4,58.0,58.0,58.0,58.0,464.0,58.0,58.0,58.0,58.0,67.3,67.3,67.3,67.2,538.0,67.2,67.3,67.2,67.2,87.7,87.7,87.7,87.7,701.7,87.7,87.7,87.7,87.7
2025-01-20 12:41:33,15.3,0.0,0.0,15.3,0.4,63.8,0.4,61.2,0.4,64.2,0.4,63.8,61.2,0.4,0.4,61.2,64.2,0.4,63.8,63.9,0.4,0.4,0.4,61.2,0.4,64.2,64.2,0.4,22.1,0.0,64.2,0.4,0.4,0.4,63.8,61.2,64.2,0.4,0.4,63.8,61.2,0.4,0.4,63.8,61.2,0.4,63.9,61.2,64.2,0.4,0.4,64.2,0.4,0.4,3.0,510.7,489.7,3.0,3.1,513.6,62.4,62.4,62.4,62.4,499.2,62.4,62.4,62.4,62.4,61.8,61.8,61.8,61.8,494.4,61.8,61.8,61.8,61.8,72.9,72.9,72.9,72.9,583.4,72.9,72.9,72.9,72.9
2025-01-20 12:42:03,12.7,0.0,0.0,12.7,0.4,58.0,0.4,57.9,0.4,62.8,0.4,58.0,57.9,0.4,0.4,57.9,62.8,0.4,58.0,58.0,0.4,0.4,0.4,57.9,0.4,62.8,62.8,0.4,21.7,0.0,62.8,0.4,0.4,0.4,58.0,57.9,62.8,0.4,0.4,58.0,57.9,0.4,0.4,58.0,57.9,0.4,58.0,58.0,62.8,0.4,0.4,62.8,0.4,0.4,3.0,464.1,463.7,3.0,3.1,502.4,57.7,57.7,57.7,57.7,461.8,57.7,57.7,57.7,57.7,58.6,58.6,58.6,58.6,468.9,58.6,58.6,58.6,58.6,69.4,69.4,69.4,69.4,555.0,69.4,69.4,69.4,69.4
2025-01-20 12:42:33,15.1,0.0,0.0,15.1,0.4,57.6,0.4,55.5,0.4,61.2,0.4,57.6,55.5,0.4,0.4,55.5,61.2,0.4,57.6,57.6,0.4,0.4,0.4,55.5,0.4,61.2,61.2,0.4,22.3,0.0,61.2,0.4,0.4,0.4,57.6,55.5,61.3,0.4,0.4,57.7,55.5,0.4,0.4,57.6,55.5,0.4,57.6,55.5,61.2,0.4,0.4,61.2,0.4,0.4,3.0,461.1,443.9,3.0,3.1,490.0,61.0,61.0,61.0,61.0,488.0,61.0,61.0,61.0,61.0,59.4,59.4,59.4,59.4,475.1,59.4,59.4,59.4,59.4,65.0,65.0,65.0,65.0,520.1,65.0,65.0,65.0,65.0
2025-01-20 12:43:03,6.6,0.0,0.0,6.6,0.4,57.8,0.4,54.6,0.4,62.3,0.4,57.8,54.6,0.4,0.4,54.6,62.3,0.4,57.8,57.8,0.4,0.4,0.4,54.6,0.4,62.3,62.3,0.4,11.8,0.0,62.3,0.4,0.4,0.4,57.8,54.6,62.3,0.4,0.4,57.8,54.6,0.4,0.4,57.8,54.6,0.4,57.8,54.6,62.3,0.4,0.4,62.3,0.4,0.4,2.9,462.4,436.6,3.0,3.1,498.4,59.5,59.5,59.5,59.5,476.2,59.5,59.5,59.5,59.5,60.8,60.8,60.8,60.8,486.5,60.8,60.8,60.8,60.8,64.7,64.7,64.7,64.7,517.4,64.7,64.7,64.7,64.7
2025-01-20 12:43:33,11.1,0.0,0.0,11.1,0.4,57.9,0.4,56.3,0.4,61.6,0.4,57.9,56.3,0.4,0.4,56.3,61.6,0.4,57.9,57.9,0.4,0.4,0.4,56.3,0.4,61.6,61.6,0.4,16.4,0.0,61.6,0.4,0.4,0.4,57.9,56.3,61.6,0.4,0.4,57.9,56.3,0.4,0.4,57.9,56.3,0.4,57.9,56.3,61.6,0.4,0.4,61.6,0.4,0.4,3.0,463.4,450.2,2.9,3.1,492.7,57.5,57.6,57.6,57.5,460.5,57.5,57.5,57.6,57.6,57.4,57.4,57.5,57.5,459.7,57.4,57.5,57.5,57.5,67.8,67.8,67.9,67.9,542.8,67.8,67.9,67.9,67.8
2025-01-20 12:44:03,6.7,0.0,0.0,6.7,0.4,57.7,0.4,57.8,0.4,59.7,0.4,57.7,57.9,0.4,0.4,57.8,59.6,0.4,57.7,57.7,0.4,0.4,0.4,57.8,0.4,59.6,59.6,0.4,12.9,0.0,59.6,0.4,0.4,0.4,57.7,57.8,59.6,0.4,0.4,57.7,57.9,0.4,0.4,57.7,57.9,0.4,57.7,57.8,59.6,0.4,0.4,59.6,0.4,0.4,3.0,461.7,462.8,3.0,3.1,477.1,57.8,57.8,57.8,57.8,462.5,57.8,57.8,57.8,57.8,58.0,58.0,58.0,57.9,463.7,58.0,58.0,57.9,57.9,70.0,70.0,70.0,70.0,560.0,70.0,70.0,70.0,70.0
2025-01-20 12:44:33,14.8,0.0,0.0,14.8,0.4,57.5,0.4,55.3,0.4,57.5,0.4,57.5,55.3,0.4,0.4,55.3,57.5,0.4,57.5,57.5,0.4,0.4,0.4,55.3,0.4,57.5,57.5,0.4,21.9,0.0,57.5,0.4,0.4,0.4,57.5,55.3,57.5,0.4,0.4,57.5,55.3,0.4,0.4,57.5,55.3,0.4,57.5,55.3,57.5,0.4,0.4,57.5,0.4,0.4,3.0,460.3,442.5,3.0,3.1,459.9,57.1,57.2,57.2,57.1,457.3,57.1,57.2,57.2,57.2,59.0,59.0,58.9,59.0,471.7,59.0,58.9,59.0,59.0,69.5,69.5,69.5,69.4,555.7,69.5,69.5,69.4,69.5
2025-01-20 12:45:03,7.4,0.0,0.0,7.4,0.4,73.5,0.4,66.2,0.4,69.9,0.4,73.5,66.2,0.4,0.4,66.2,69.9,0.4,73.5,73.5,0.4,0.4,0.4,66.2,0.4,69.9,69.9,0.4,13.7,0.0,69.9,0.4,0.4,0.4,73.5,66.2,69.9,0.4,0.4,73.5,66.2,0.4,0.4,73.5,66.2,0.4,73.5,66.2,69.9,0.4,0.4,69.9,0.4,0.4,3.0,588.1,529.6,3.0,3.1,559.5,70.4,70.4,70.4,70.4,563.4,70.4,70.4,70.4,70.4,72.3,72.3,72.3,72.3,578.6,72.3,72.3,72.3,72.3,79.4,79.4,79.4,79.4,634.9,79.4,79.4,79.4,79.4
2025-01-20 12:45:33,11.6,0.0,0.0,11.6,0.5,78.7,0.5,74.7,0.5,85.4,0.5,78.7,74.6,0.5,0.5,74.6,85.4,0.5,78.7,78.7,0.5,0.5,0.5,74.6,0.5,85.4,85.4,0.5,18.7,0.0,85.4,0.5,0.5,0.5,78.7,74.6,85.4,0.5,0.5,78.7,74.6,0.5,0.5,78.7,74.6,0.5,78.7,74.6,85.4,0.5,0.5,85.4,0.5,0.5,4.2,629.4,596.9,4.2,4.2,683.3,76.2,76.2,76.2,76.3,609.9,76.2,76.2,76.2,76.3,76.6,76.6,76.6,76.6,612.9,76.6,76.6,76.6,76.6,88.5,88.5,88.5,88.5,707.7,88.5,88.5,88.5,88.5
2025-01-20 12:46:03,8.2,0.0,0.0,8.2,0.4,58.9,0.4,55.2,0.4,64.7,0.4,58.8,55.2,0.4,0.4,55.2,64.7,0.4,58.8,58.8,0.4,0.4,0.4,55.2,0.4,64.6,64.6,0.4,14.6,0.0,64.7,0.4,0.4,0.4,58.8,55.2,64.7,0.4,0.4,58.9,55.2,0.4,0.4,58.8,55.2,0.4,58.8,55.2,64.6,0.4,0.4,64.6,0.4,0.4,3.0,470.8,441.7,3.1,3.0,517.1,85.6,85.6,85.6,85.6,684.5,85.6,85.6,85.6,85.6,57.4,57.4,57.5,57.5,459.7,57.4,57.5,57.5,57.5,67.9,67.9,67.9,67.9,543.1,67.9,67.9,67.9,67.9
2025-01-20 12:46:33,14.6,0.0,0.0,14.6,0.4,58.8,0.4,56.5,0.4,62.0,0.4,58.8,56.5,0.4,0.4,56.5,62.0,0.4,58.8,58.8,0.4,0.4,0.4,56.5,0.4,62.0,62.0,0.4,21.3,0.0,62.0,0.4,0.4,0.4,58.8,56.5,62.0,0.4,0.4,58.8,56.5,0.4,0.4,58.8,56.5,0.4,58.8,56.5,62.0,0.4,0.4,62.0,0.4,0.4,3.0,470.2,452.4,3.1,3.0,496.1,60.1,60.1,60.1,60.1,481.0,60.1,60.1,60.1,60.1,58.8,58.8,58.8,58.7,470.1,58.8,58.8,58.7,58.7,69.9,69.9,69.8,69.8,558.9,69.9,69.9,69.9,69.9
2025-01-20 12:47:03,12.2,0.0,0.0,12.2,0.4,57.9,0.4,54.5,0.4,60.4,0.4,57.9,54.5,0.4,0.4,54.5,60.4,0.4,57.9,57.9,0.4,0.4,0.4,54.5,0.4,60.3,60.4,0.4,21.0,0.0,60.4,0.4,0.4,0.4,57.9,54.5,60.4,0.4,0.4,57.9,54.5,0.4,0.4,57.9,54.5,0.4,57.9,54.5,60.3,0.4,0.4,60.4,0.4,0.4,3.0,463.2,435.7,3.1,3.0,482.9,60.2,60.2,60.2,60.2,481.7,60.2,60.2,60.2,60.2,58.3,58.3,58.3,58.4,466.8,58.3,58.3,58.4,58.4,71.2,71.2,71.2,71.2,569.5,71.2,71.2,71.2,71.2
2025-01-20 12:47:33,13.1,0.0,0.0,13.1,0.4,59.9,0.4,57.3,0.4,60.6,0.4,59.9,57.3,0.4,0.4,57.3,60.6,0.4,59.9,59.9,0.4,0.4,0.4,57.3,0.4,60.6,60.6,0.4,18.6,0.0,60.6,0.4,0.4,0.4,59.9,57.3,60.6,0.4,0.4,59.9,57.3,0.4,0.4,59.8,57.3,0.4,59.9,57.3,60.7,0.4,0.4,60.7,0.4,0.4,3.0,478.9,458.7,3.1,3.0,485.2,57.6,57.6,57.6,57.6,461.0,57.6,57.6,57.6,57.6,59.8,59.8,59.8,59.8,478.3,59.8,59.8,59.8,59.8,71.2,71.2,71.2,71.2,569.7,71.2,71.2,71.2,71.2
2025-01-20 12:48:03,7.7,0.0,0.0,7.7,0.4,57.1,0.4,52.5,0.4,55.1,0.4,57.1,52.5,0.4,0.4,52.5,55.1,0.4,57.1,57.1,0.4,0.4,0.4,52.5,0.4,55.1,55.1,0.4,13.9,0.0,55.1,0.4,0.4,0.4,57.1,52.5,55.1,0.4,0.4,57.1,52.5,0.4,0.4,57.1,52.5,0.4,57.1,52.5,55.1,0.4,0.4,55.1,0.4,0.4,3.0,456.6,420.3,3.1,3.0,440.8,54.5,54.5,54.5,54.5,436.3,54.5,54.5,54.5,54.5,57.5,57.5,57.5,57.5,460.2,57.5,57.5,57.5,57.5,65.3,65.3,65.3,65.3,522.1,65.3,65.3,65.3,65.3
2025-01-20 12:48:33,13.8,0.0,0.0,13.8,0.4,57.8,0.4,54.2,0.4,60.6,0.4,57.7,54.3,0.4,0.4,54.2,60.6,0.4,57.8,57.8,0.4,0.4,0.4,54.3,0.4,60.6,60.6,0.4,20.1,0.0,60.6,0.4,0.4,0.4,57.8,54.2,60.6,0.4,0.4,57.8,54.2,0.4,0.4,57.7,54.3,0.4,57.8,54.3,60.6,0.4,0.4,60.6,0.4,0.4,3.0,462.1,434.0,3.1,3.0,485.2,56.5,56.5,56.6,56.5,452.3,56.5,56.5,56.5,56.5,57.7,57.6,57.6,57.7,461.2,57.6,57.6,57.6,57.6,68.0,68.0,68.0,68.0,543.8,68.0,68.0,68.0,68.0
2025-01-20 12:49:03,5.4,0.0,0.0,5.4,0.4,57.7,0.4,53.8,0.4,62.6,0.4,57.7,53.8,0.4,0.4,53.8,62.6,0.4,57.7,57.7,0.4,0.4,0.4,53.8,0.4,62.6,62.6,0.4,11.3,0.0,62.6,0.4,0.4,0.4,57.7,53.8,62.6,0.4,0.4,57.7,53.8,0.4,0.4,57.7,53.8,0.4,57.7,53.8,62.6,0.4,0.4,62.6,0.4,0.4,2.9,461.6,430.5,3.0,3.0,500.8,57.5,57.5,57.5,57.5,459.9,57.5,57.5,57.5,57.5,57.7,57.7,57.7,57.7,461.4,57.7,57.7,57.7,57.7,67.5,67.5,67.5,67.5,540.2,67.5,67.5,67.5,67.5
2025-01-20 12:49:33,12.4,0.0,0.0,12.4,0.4,59.2,0.4,54.6,0.4,58.1,0.4,59.3,54.6,0.4,0.4,54.6,58.1,0.4,59.2,59.2,0.4,0.4,0.4,54.6,0.4,58.1,58.1,0.4,19.1,0.0,58.1,0.4,0.4,0.4,59.2,54.7,58.1,0.4,0.4,59.2,54.7,0.4,0.4,59.3,54.6,0.4,59.2,54.6,58.1,0.4,0.4,58.1,0.4,0.4,3.0,474.0,437.2,3.1,3.0,464.9,58.4,58.4,58.4,58.4,467.5,58.4,58.4,58.4,58.4,57.5,57.5,57.5,57.5,460.3,57.5,57.6,57.5,57.5,69.7,69.6,69.6,69.7,557.2,69.7,69.6,69.7,69.7
2025-01-20 12:50:03,8.1,0.0,0.0,8.1,0.4,60.9,0.4,55.1,0.4,60.9,0.4,60.9,55.1,0.4,0.4,55.1,60.9,0.4,60.9,60.9,0.4,0.4,0.4,55.1,0.4,60.9,60.9,0.4,15.2,0.0,60.9,0.4,0.4,0.4,60.9,55.1,60.9,0.4,0.4,60.9,55.1,0.4,0.4,60.9,55.1,0.4,60.9,55.1,60.9,0.4,0.4,60.9,0.4,0.4,3.0,487.5,441.0,3.1,3.0,486.9,57.3,57.3,57.3,57.3,458.2,57.3,57.3,57.3,57.3,57.9,57.9,57.9,57.9,463.2,57.9,57.9,57.9,57.9,68.3,68.3,68.3,68.3,546.4,68.3,68.3,68.3,68.3
2025-01-20 12:50:34,11.8,0.0,0.0,11.8,0.5,53.2,0.5,51.2,0.5,60.0,0.5,53.2,51.2,0.5,0.5,51.2,60.0,0.5,53.2,53.2,0.5,0.5,0.5,51.2,0.5,60.0,59.9,0.5,19.2,0.0,60.0,0.5,0.5,0.5,53.2,51.2,60.0,0.5,0.5,53.2,51.2,0.5,0.5,53.2,51.2,0.5,53.2,51.2,60.0,0.5,0.5,60.0,0.5,0.5,4.2,425.7,409.8,4.2,4.2,479.9,53.4,53.5,53.5,53.4,427.7,53.4,53.4,53.5,53.5,55.9,55.9,56.0,56.0,447.6,55.9,55.9,56.0,56.0,62.2,62.2,62.2,62.2,497.9,62.2,62.2,62.2,62.2
2025-01-20 12:51:04,7.9,0.0,0.0,7.9,0.4,53.8,0.4,52.3,0.4,60.8,0.4,53.8,52.3,0.4,0.4,52.3,60.8,0.4,53.9,53.8,0.4,0.4,0.4,52.3,0.4,60.8,60.8,0.4,14.9,0.0,60.8,0.4,0.4,0.4,53.9,52.3,60.8,0.4,0.4,53.9,52.3,0.4,0.4,53.8,52.3,0.4,53.9,52.3,60.8,0.4,0.4,60.8,0.4,0.4,3.0,431.0,418.4,3.1,3.0,486.3,53.5,53.5,53.4,53.5,427.7,53.5,53.5,53.4,53.4,57.0,57.0,57.0,56.9,455.7,57.0,57.0,57.0,56.9,59.7,59.7,59.7,59.7,477.8,59.7,59.7,59.7,59.7
2025-01-20 12:51:34,14.6,0.0,0.0,14.6,0.4,62.2,0.4,57.1,0.4,62.4,0.4,62.2,57.1,0.4,0.4,57.1,62.4,0.4,62.2,62.2,0.4,0.4,0.4,57.1,0.4,62.4,62.4,0.4,20.0,0.0,62.4,0.4,0.4,0.4,62.2,57.1,62.4,0.4,0.4,62.2,57.1,0.4,0.4,62.2,57.1,0.4,62.2,57.1,62.4,0.4,0.4,62.4,0.4,0.4,3.0,497.7,456.8,3.1,3.0,499.2,57.2,57.2,57.2,57.2,457.4,57.2,57.2,57.2,57.2,57.5,57.5,57.5,57.5,459.8,57.5,57.5,57.5,57.5,64.6,64.7,64.7,64.6,517.2,64.7,64.7,64.7,64.6
2025-01-20 12:52:03,16.3,0.0,0.0,16.3,0.4,62.2,0.4,56.9,0.3,62.3,0.4,62.2,56.9,0.4,0.4,56.9,62.3,0.4,62.2,62.2,0.4,0.4,0.4,56.9,0.4,62.3,62.3,0.4,27.1,0.0,62.3,0.4,0.4,0.4,62.2,56.9,62.3,0.4,0.4,62.2,56.9,0.4,0.4,62.2,56.9,0.4,62.2,56.9,62.3,0.4,0.4,62.3,0.4,0.3,3.0,497.4,454.9,3.1,3.0,498.4,59.6,59.6,59.6,59.6,476.9,59.6,59.6,59.6,59.6,59.8,59.8,59.8,59.8,478.1,59.8,59.8,59.8,59.8,65.2,65.2,65.2,65.3,522.0,65.2,65.2,65.2,65.3
2025-01-20 12:52:33,11.6,0.0,0.0,11.6,0.4,57.0,0.4,56.5,0.4,62.0,0.4,57.0,56.5,0.4,0.4,56.5,62.0,0.4,57.0,57.0,0.4,0.4,0.4,56.5,0.4,62.1,62.0,0.4,18.0,0.0,62.0,0.4,0.4,0.4,57.0,56.5,62.0,0.4,0.4,57.0,56.5,0.4,0.4,57.0,56.5,0.4,57.0,56.5,62.1,0.4,0.4,62.1,0.4,0.4,3.0,456.3,451.9,3.1,3.1,496.4,63.3,63.3,63.3,63.3,506.3,63.3,63.3,63.3,63.3,58.7,58.7,58.7,58.7,469.9,58.7,58.7,58.7,58.7,66.8,66.8,66.8,66.8,534.5,66.8,66.8,66.8,66.8
2025-01-20 12:53:03,6.9,0.0,0.0,6.9,0.4,58.6,0.4,54.3,0.4,59.3,0.4,58.6,54.3,0.4,0.4,54.3,59.3,0.4,58.6,58.6,0.4,0.4,0.4,54.3,0.4,59.2,59.3,0.4,13.7,0.0,59.3,0.4,0.4,0.4,58.6,54.3,59.2,0.4,0.4,58.6,54.3,0.4,0.4,58.6,54.3,0.4,58.7,54.3,59.2,0.4,0.4,59.2,0.4,0.4,3.0,469.3,434.5,3.1,3.0,474.0,60.7,60.7,60.7,60.7,485.8,60.7,60.7,60.7,60.7,58.0,58.0,58.0,58.0,464.2,58.0,58.0,58.0,58.0,69.1,69.1,69.2,69.2,553.2,69.1,69.1,69.2,69.1
2025-01-20 12:53:33,13.3,0.0,0.0,13.3,0.4,58.5,0.4,54.6,0.4,60.7,0.4,58.5,54.6,0.4,0.4,54.6,60.7,0.4,58.5,58.5,0.4,0.4,0.4,54.6,0.4,60.7,60.7,0.4,18.7,0.0,60.7,0.4,0.4,0.4,58.5,54.6,60.7,0.4,0.4,58.5,54.6,0.4,0.4,58.5,54.6,0.4,58.5,54.6,60.7,0.4,0.4,60.7,0.4,0.4,3.0,468.0,437.0,3.1,3.1,485.9,56.4,56.4,56.4,56.4,451.4,56.4,56.4,56.4,56.4,59.8,59.8,59.8,59.8,478.7,59.8,59.8,59.8,59.8,69.9,69.9,69.9,69.9,559.4,69.9,69.9,69.9,69.9
2025-01-20 12:54:03,5.3,0.0,0.0,5.3,0.4,57.5,0.4,56.3,0.4,59.8,0.4,57.5,56.3,0.4,0.4,56.3,59.8,0.4,57.5,57.5,0.4,0.4,0.4,56.3,0.4,59.8,59.8,0.4,11.7,0.0,59.8,0.4,0.4,0.4,57.5,56.3,59.8,0.4,0.4,57.5,56.3,0.4,0.4,57.5,56.4,0.4,57.5,56.3,59.8,0.4,0.4,59.8,0.4,0.4,3.0,459.9,450.7,3.1,3.1,478.3,57.5,57.5,57.5,57.5,460.1,57.5,57.5,57.5,57.5,59.6,59.6,59.6,59.6,476.8,59.6,59.6,59.6,59.6,69.1,69.0,69.1,69.1,552.4,69.0,69.0,69.1,69.1
2025-01-20 12:54:33,14.7,0.0,0.0,14.7,0.4,56.9,0.4,59.7,0.4,58.3,0.4,56.9,59.7,0.4,0.4,59.7,58.3,0.4,56.9,56.9,0.4,0.4,0.4,59.7,0.4,58.3,58.3,0.4,21.3,0.0,58.3,0.4,0.4,0.4,56.9,59.7,58.3,0.4,0.4,56.9,59.7,0.4,0.4,56.9,59.7,0.4,56.9,59.7,58.3,0.4,0.4,58.4,0.4,0.4,2.9,455.3,477.5,3.0,3.1,466.8,58.4,58.4,58.4,58.4,467.4,58.4,58.4,58.4,58.4,57.6,57.6,57.6,57.6,460.8,57.6,57.6,57.6,57.6,70.5,70.5,70.5,70.5,563.8,70.5,70.5,70.5,70.5
2025-01-20 12:55:03,8.6,0.0,0.0,8.6,0.4,62.8,0.4,65.7,0.4,63.2,0.4,62.8,65.6,0.4,0.4,65.6,63.2,0.4,62.8,62.8,0.4,0.4,0.4,65.6,0.4,63.2,63.2,0.4,15.2,0.0,63.2,0.4,0.4,0.4,62.8,65.7,63.2,0.4,0.4,62.8,65.6,0.4,0.4,62.8,65.6,0.4,62.8,65.6,63.2,0.4,0.4,63.2,0.4,0.4,3.0,502.4,525.1,3.1,3.0,505.6,63.9,63.9,63.9,63.9,511.5,64.0,63.9,63.9,63.9,63.3,63.4,63.4,63.4,506.9,63.4,63.4,63.4,63.4,73.1,73.1,73.1,73.1,584.8,73.1,73.1,73.1,73.1
