Disk %Busy his02,sda,sda1,sda2,sda3,sdf,sdg,sde,sdh,sdj,sdi,sdk,sdm,sdn,sdl,sdp,sdd,sdo,sdb,sdc,sdr,sdq,sdu,sdx,sds,sdv,sdt,sdw,sdy,dm-0,dm-1,sdz,sdaa,sdab,sdac,sdad,sdae,sdaf,sdag,sdah,sdai,sdaj,sdak,sdal,sdam,sdan,sdao,sdap,sdaq,sdar,sdas,sdat,sdau,sdav,sdaw,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,sdax,sday,sdaz,sdba,dm-8,sdbb,sdbc,sdbd,sdbe,sdbf,sdbg,sdbh,sdbi,dm-9,sdbj,sdbk,sdbl,sdbm,sdbn,sdbo,sdbp,sdbq,dm-10,sdbr,sdbs,sdbt,sdbu
2025-01-20 15:14:03,0.0,0.0,0.0,0.0,0.0,4.8,0.0,4.6,0.0,5.1,0.0,4.5,4.4,0.0,0.0,6.0,4.9,0.0,6.3,5.8,0.0,0.0,0.0,5.8,0.0,6.1,6.6,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.4,4.1,4.8,0.0,0.0,6.3,6.1,0.0,0.0,4.1,4.1,0.0,5.8,5.7,6.5,0.0,0.0,6.7,0.0,0.0,0.1,18.5,18.3,0.1,0.2,21.1,4.8,4.6,5.7,6.3,18.8,6.4,4.5,4.6,6.4,4.3,4.3,6.0,6.0,17.8,4.2,4.3,5.5,5.7,4.9,6.1,7.1,5.1,22.0,5.0,5.0,6.8,6.6
2025-01-20 15:14:33,0.0,0.0,0.0,0.0,0.0,4.7,0.0,4.9,0.0,4.8,0.0,4.5,4.6,0.0,0.0,6.3,4.5,0.0,6.2,5.8,0.0,0.0,0.0,6.1,0.0,5.8,6.2,0.0,0.0,0.0,4.6,0.0,0.0,0.0,4.3,4.3,4.5,0.0,0.0,6.2,6.2,0.0,0.0,4.1,4.2,0.0,5.8,5.9,6.1,0.0,0.0,6.2,0.0,0.0,0.2,18.2,19.7,0.2,0.2,18.3,4.8,4.5,5.6,6.4,18.9,6.3,4.5,4.4,6.3,4.3,4.1,5.7,5.7,17.3,4.1,4.1,5.3,5.9,5.2,6.2,7.1,5.3,23.2,5.2,5.1,6.8,6.8
2025-01-20 15:15:03,0.0,0.0,0.0,0.0,0.0,4.9,0.0,4.9,0.0,4.9,0.0,4.6,4.6,0.0,0.0,6.3,4.8,0.0,6.4,5.9,0.0,0.0,0.0,6.2,0.0,6.0,6.4,0.0,0.0,0.0,4.9,0.0,0.0,0.0,4.4,4.3,4.6,0.0,0.0,6.3,6.2,0.0,0.0,4.4,4.2,0.0,5.9,5.9,6.3,0.0,0.0,6.4,0.0,0.0,0.1,19.0,19.9,0.1,0.2,19.5,5.0,4.9,6.1,6.6,21.1,6.8,5.1,4.8,6.7,4.4,4.4,6.3,6.1,18.5,4.3,4.3,5.6,6.0,5.1,6.3,7.1,5.1,22.1,5.0,4.9,6.6,6.8
2025-01-20 15:15:34,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.3,0.0,4.9,4.7,0.0,0.0,6.2,5.1,0.0,6.6,6.2,0.0,0.0,0.0,6.1,0.0,6.2,6.6,0.0,0.0,0.0,5.1,0.0,0.0,0.0,4.7,4.5,4.9,0.0,0.0,6.7,6.1,0.0,0.0,4.5,4.5,0.0,6.1,5.9,6.5,0.0,0.0,6.7,0.0,0.0,0.2,20.8,20.4,0.2,0.2,22.3,4.7,4.5,5.6,6.2,19.1,6.2,4.7,4.5,6.4,4.4,4.3,6.2,6.2,18.9,4.4,4.3,5.7,5.8,5.3,6.3,6.8,5.2,22.7,5.1,5.2,6.5,6.8
2025-01-20 15:16:04,0.0,0.0,0.0,0.0,0.0,4.9,0.0,5.2,0.0,5.8,0.0,4.6,4.7,0.0,0.0,6.4,5.5,0.0,6.4,6.0,0.0,0.0,0.0,6.2,0.0,6.9,7.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,4.4,4.6,5.5,0.0,0.0,6.4,6.5,0.0,0.0,4.2,4.5,0.0,5.9,6.1,7.1,0.0,0.0,7.4,0.0,0.0,0.2,19.0,20.9,0.2,0.2,25.6,5.1,4.8,6.0,6.6,21.3,6.6,4.8,4.7,6.6,4.5,4.2,6.1,5.9,18.1,4.3,4.2,5.5,5.9,6.0,6.9,8.0,5.9,28.2,5.8,5.9,7.8,7.6
2025-01-20 15:16:34,0.0,0.0,0.0,0.0,0.0,4.9,0.0,5.0,0.0,5.0,0.0,5.0,4.6,0.0,0.0,6.2,5.0,0.0,6.6,6.3,0.0,0.0,0.0,6.1,0.0,6.3,6.5,0.0,0.0,0.0,4.9,0.0,0.0,0.0,4.6,4.4,4.9,0.0,0.0,6.6,6.3,0.0,0.0,4.5,4.4,0.0,6.1,6.0,6.4,0.0,0.0,6.7,0.0,0.0,0.2,20.0,19.8,0.1,0.2,20.7,4.9,4.9,6.1,6.6,20.8,6.8,4.9,4.7,6.6,4.8,4.4,6.2,6.1,19.3,4.5,4.5,5.8,6.1,5.3,6.5,7.3,5.4,23.4,5.1,5.3,6.9,6.8
2025-01-20 15:17:04,0.0,0.0,0.0,0.0,0.0,4.8,0.0,4.8,0.0,4.8,0.0,4.8,4.7,0.0,0.0,6.2,4.8,0.0,6.4,5.9,0.0,0.0,0.0,5.9,0.0,6.0,6.4,0.0,0.0,0.0,4.9,0.0,0.0,0.0,4.3,4.3,4.8,0.0,0.0,6.3,6.3,0.0,0.0,4.3,4.2,0.0,5.9,5.9,6.2,0.0,0.0,6.5,0.0,0.0,0.2,19.0,19.3,0.1,0.2,20.1,4.7,4.7,5.7,6.4,19.4,6.4,4.7,4.5,6.4,4.4,4.3,6.1,5.9,18.3,4.4,4.3,5.5,6.0,5.2,6.5,7.0,5.4,22.8,5.2,5.2,6.9,6.9
2025-01-20 15:17:34,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.1,0.0,4.7,4.6,0.0,0.0,6.3,4.8,0.0,6.5,6.2,0.0,0.0,0.0,6.2,0.0,6.0,6.5,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.5,4.3,4.7,0.0,0.0,6.6,6.4,0.0,0.0,4.4,4.4,0.0,6.1,6.1,6.4,0.0,0.0,6.6,0.0,0.0,0.1,19.5,20.0,0.1,0.2,20.1,5.0,4.7,5.9,6.5,20.0,6.6,4.9,4.6,6.5,4.4,4.4,6.1,5.9,18.1,4.3,4.4,5.5,5.9,5.0,6.1,6.9,5.1,21.8,4.9,5.1,6.7,6.7
2025-01-20 15:18:04,0.0,0.0,0.0,0.0,0.0,4.8,0.0,4.7,0.0,4.9,0.0,4.5,4.5,0.0,0.0,5.9,4.7,0.0,6.4,5.9,0.0,0.0,0.0,5.9,0.0,5.8,6.3,0.0,0.0,0.0,4.6,0.0,0.0,0.0,4.3,4.1,4.6,0.0,0.0,6.4,6.1,0.0,0.0,4.1,4.1,0.0,5.8,5.9,6.1,0.0,0.0,6.5,0.0,0.0,0.2,18.6,18.7,0.1,0.2,19.7,4.6,4.4,5.6,6.3,18.9,6.3,4.6,4.5,6.3,4.4,4.3,6.0,5.8,17.6,4.2,4.1,5.4,5.9,4.9,6.0,6.9,5.0,21.4,4.9,4.9,6.6,6.6
2025-01-20 15:18:34,0.0,0.0,0.0,0.0,0.0,4.9,0.0,4.8,0.0,4.9,0.0,4.8,4.3,0.0,0.0,6.1,4.7,0.0,6.6,6.2,0.0,0.0,0.0,5.9,0.0,5.9,6.4,0.0,0.0,0.0,4.7,0.0,0.0,0.0,4.4,4.1,4.6,0.0,0.0,6.6,6.1,0.0,0.0,4.4,4.0,0.0,6.0,5.8,6.2,0.0,0.0,6.4,0.0,0.0,0.1,20.3,18.6,0.1,0.1,19.3,5.0,4.7,5.8,6.6,20.5,6.6,4.8,4.7,6.4,4.6,4.4,6.2,6.1,19.0,4.4,4.5,5.7,6.2,5.1,6.0,6.9,5.1,21.7,5.0,5.0,6.6,6.6
2025-01-20 15:19:04,0.0,0.0,0.0,0.0,0.0,4.8,0.0,4.6,0.0,4.9,0.0,4.6,4.3,0.0,0.0,6.0,4.9,0.0,6.4,5.9,0.0,0.0,0.0,5.8,0.0,6.0,6.5,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.3,3.9,4.7,0.0,0.0,6.4,6.0,0.0,0.0,4.2,4.0,0.0,5.7,5.9,6.4,0.0,0.0,6.5,0.0,0.0,0.2,18.7,18.2,0.2,0.2,20.1,4.8,4.7,5.8,6.4,19.0,6.6,4.6,4.5,6.3,4.4,4.2,6.1,5.9,18.2,4.3,4.2,5.5,5.9,5.2,6.2,7.2,5.3,22.8,5.2,5.1,7.0,6.8
2025-01-20 15:19:34,0.0,0.0,0.0,0.0,0.0,4.8,0.0,5.0,0.0,4.7,0.0,4.7,4.7,0.0,0.0,6.3,4.5,0.0,6.4,6.0,0.0,0.0,0.0,6.1,0.0,5.7,6.1,0.0,0.1,0.0,4.5,0.0,0.0,0.0,4.3,4.2,4.5,0.0,0.0,6.5,6.3,0.0,0.0,4.1,4.2,0.0,5.8,6.0,5.9,0.0,0.0,6.3,0.0,0.0,0.2,19.0,19.8,0.1,0.2,18.6,4.9,4.7,5.9,6.5,19.5,6.6,4.7,4.5,6.5,4.5,4.3,6.3,6.1,17.8,4.3,4.2,5.5,5.9,4.9,5.9,7.0,5.0,21.0,4.8,4.8,6.6,6.5
2025-01-20 15:20:04,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.8,0.0,5.9,0.0,5.8,5.4,0.0,0.0,7.4,5.6,0.0,8.0,7.5,0.0,0.0,0.0,7.1,0.0,6.9,7.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.4,5.0,5.5,0.0,0.0,8.0,7.5,0.0,0.0,5.1,4.8,0.0,7.5,6.9,7.2,0.0,0.0,7.7,0.0,0.0,0.2,22.7,21.1,0.1,0.1,20.8,5.7,5.6,6.8,7.8,21.1,7.7,5.6,5.4,7.8,5.4,5.1,7.5,7.3,21.2,5.2,5.3,6.8,7.1,5.7,7.1,8.2,5.9,23.2,5.8,5.7,7.8,7.7
2025-01-20 15:20:33,0.0,0.0,0.0,0.0,0.0,8.3,0.0,8.6,0.0,8.8,0.0,8.5,8.3,0.0,0.0,11.2,8.5,0.0,11.3,10.8,0.0,0.0,0.0,10.7,0.0,10.8,11.5,0.0,0.0,0.0,8.6,0.0,0.0,0.0,7.7,7.7,8.3,0.0,0.0,11.4,11.1,0.0,0.0,7.5,7.5,0.0,10.7,10.6,11.5,0.0,0.0,11.6,0.0,0.0,0.2,29.7,28.9,0.2,0.2,30.6,7.7,7.5,9.9,10.5,26.9,10.7,7.5,7.6,10.4,7.8,7.3,10.9,10.7,28.3,7.3,7.5,9.7,10.5,8.5,10.7,11.4,8.3,30.2,8.2,8.3,11.1,11.2
2025-01-20 15:21:03,0.0,0.0,0.0,0.0,0.0,4.9,0.0,5.1,0.0,5.9,0.0,4.7,4.9,0.0,0.0,6.7,5.8,0.0,6.4,5.9,0.0,0.0,0.0,6.3,0.0,7.4,8.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,4.4,4.6,5.7,0.0,0.0,6.3,6.5,0.0,0.0,4.3,4.6,0.0,6.0,6.1,7.6,0.0,0.0,7.8,0.0,0.0,0.2,18.8,20.7,0.2,0.1,27.2,4.9,4.7,5.9,6.6,20.3,6.5,4.6,4.6,6.6,4.7,4.4,6.3,6.1,18.7,4.4,4.4,5.8,6.0,5.5,6.8,7.9,5.7,26.2,5.5,5.5,7.5,7.4
2025-01-20 15:21:33,0.0,0.0,0.0,0.0,0.0,5.1,0.0,5.0,0.0,5.2,0.0,4.8,4.8,0.0,0.0,6.2,4.9,0.0,6.8,6.3,0.0,0.0,0.0,6.0,0.0,6.3,6.8,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.7,4.4,5.0,0.0,0.0,6.7,6.3,0.0,0.0,4.4,4.2,0.0,6.3,6.1,6.6,0.0,0.0,6.8,0.0,0.0,0.1,20.6,19.9,0.2,0.2,21.5,4.8,5.0,6.0,6.6,20.0,6.6,4.7,4.8,6.5,4.7,4.6,6.6,6.3,19.6,4.4,4.6,5.9,6.2,5.2,6.2,7.1,5.2,22.2,4.9,5.1,6.8,6.8
2025-01-20 15:22:03,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.8,0.0,5.0,0.0,4.6,4.5,0.0,0.0,6.2,4.9,0.0,6.3,6.0,0.0,0.0,0.0,5.9,0.0,6.1,6.5,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.3,4.3,4.7,0.0,0.0,6.3,6.3,0.0,0.0,4.1,4.1,0.0,5.8,5.7,6.3,0.0,0.0,6.6,0.0,0.0,0.2,18.7,18.7,0.1,0.1,20.6,4.9,4.8,5.8,6.4,19.6,6.4,4.7,4.5,6.4,4.7,4.3,6.2,6.1,18.8,4.3,4.4,5.7,6.1,5.0,6.1,6.9,5.1,21.5,5.1,5.0,6.7,6.5
2025-01-20 15:22:33,0.0,0.0,0.0,0.0,0.0,5.6,0.0,5.5,0.0,5.7,0.0,5.6,5.2,0.0,0.0,6.8,5.5,0.0,7.3,7.0,0.0,0.0,0.0,6.8,0.0,6.9,7.2,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.0,5.0,5.4,0.0,0.0,7.4,7.0,0.0,0.0,4.9,4.9,0.0,7.0,6.5,7.1,0.0,0.0,7.3,0.0,0.0,0.2,20.9,19.8,0.2,0.1,21.8,5.7,5.5,6.7,7.4,20.7,7.5,5.6,5.3,7.3,5.4,5.2,7.4,7.2,20.4,5.2,5.2,6.6,6.9,5.5,6.8,7.6,5.7,22.5,5.5,5.8,7.5,7.2
2025-01-20 15:23:03,0.1,0.0,0.0,0.1,0.0,4.7,0.0,4.9,0.0,4.9,0.0,4.7,4.6,0.0,0.0,6.1,4.9,0.0,6.4,5.9,0.0,0.0,0.0,5.8,0.0,6.1,6.6,0.0,0.1,0.0,4.8,0.0,0.0,0.0,4.3,4.2,4.7,0.0,0.0,6.3,6.2,0.0,0.0,4.2,4.2,0.0,5.9,5.8,6.3,0.0,0.0,6.6,0.0,0.0,0.2,18.6,18.3,0.1,0.1,20.2,4.8,4.6,5.8,6.3,18.9,6.5,4.6,4.6,6.4,4.9,4.7,6.6,6.5,19.8,4.6,4.7,6.0,6.4,5.0,6.2,7.1,5.1,22.0,5.0,5.1,6.8,6.6
2025-01-20 15:23:33,0.0,0.0,0.0,0.0,0.0,4.9,0.0,4.8,0.0,5.2,0.0,4.7,4.6,0.0,0.0,6.2,4.9,0.0,6.5,6.1,0.0,0.0,0.0,6.0,0.0,6.3,6.9,0.0,0.0,0.0,4.9,0.0,0.0,0.0,4.3,4.1,4.9,0.0,0.0,6.6,6.2,0.0,0.0,4.2,4.1,0.0,5.8,5.9,6.7,0.0,0.0,6.9,0.0,0.0,0.1,19.1,18.6,0.1,0.1,21.3,4.9,4.7,5.9,6.7,20.2,6.6,4.7,4.6,6.5,4.4,4.3,6.0,5.8,18.0,4.2,4.1,5.5,6.1,5.0,6.0,6.8,4.9,20.8,5.0,4.8,6.5,6.4
2025-01-20 15:24:03,0.0,0.0,0.0,0.0,0.0,4.8,0.0,4.7,0.0,5.0,0.0,4.6,4.4,0.0,0.0,6.1,4.8,0.0,6.4,6.0,0.0,0.0,0.0,5.8,0.0,6.0,6.5,0.0,0.0,0.0,4.7,0.0,0.0,0.0,4.3,4.1,4.7,0.0,0.0,6.4,6.2,0.0,0.0,4.2,4.0,0.0,5.8,5.6,6.4,0.0,0.0,6.5,0.0,0.0,0.2,18.9,18.0,0.1,0.2,20.2,4.8,4.8,6.0,6.6,20.4,6.7,4.7,4.7,6.6,4.5,4.3,6.3,6.2,19.1,4.4,4.4,5.7,6.1,4.9,5.7,6.8,4.9,20.5,4.7,4.8,6.4,6.4
2025-01-20 15:24:33,0.0,0.0,0.0,0.0,0.0,4.8,0.0,4.8,0.0,4.9,0.0,4.5,4.4,0.0,0.0,6.0,4.8,0.0,6.5,5.9,0.0,0.0,0.0,5.9,0.0,6.0,6.5,0.0,0.0,0.0,4.7,0.0,0.0,0.0,4.2,4.1,4.7,0.0,0.0,6.5,6.0,0.0,0.0,4.1,4.1,0.0,5.7,5.9,6.3,0.0,0.0,6.3,0.0,0.0,0.1,19.0,18.5,0.2,0.1,19.5,4.6,4.6,5.6,6.3,18.8,6.4,4.6,4.6,6.3,4.4,4.2,6.1,5.9,18.3,4.2,4.2,5.5,5.9,5.3,6.5,7.4,5.5,22.4,5.1,5.2,7.0,6.9
2025-01-20 15:25:03,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.8,0.0,5.3,0.0,4.8,4.4,0.0,0.0,6.0,5.0,0.0,6.6,6.3,0.0,0.0,0.0,5.7,0.0,6.2,6.8,0.0,0.0,0.0,4.9,0.0,0.0,0.0,4.6,4.2,4.9,0.0,0.0,6.7,5.9,0.0,0.0,4.4,4.1,0.0,6.1,5.6,6.5,0.0,0.0,6.9,0.0,0.0,0.1,20.3,18.3,0.1,0.1,21.0,5.0,4.8,6.0,6.5,20.5,6.6,4.9,4.7,6.4,4.3,4.2,6.0,5.9,17.6,4.2,4.2,5.5,5.8,4.9,6.1,6.8,5.0,20.8,4.8,4.9,6.6,6.4
2025-01-20 15:25:33,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.6,0.0,5.2,0.0,4.6,4.3,0.0,0.0,5.8,5.0,0.0,6.5,6.2,0.0,0.0,0.0,5.7,0.0,6.4,6.8,0.0,0.0,0.0,5.1,0.0,0.0,0.0,4.5,4.1,5.0,0.0,0.0,6.5,5.9,0.0,0.0,4.3,4.2,0.0,5.9,5.7,6.5,0.0,0.0,6.8,0.0,0.0,0.2,19.5,18.1,0.2,0.2,22.3,4.9,4.9,5.8,6.7,20.4,6.5,4.8,4.8,6.5,4.5,4.4,6.4,6.2,20.0,4.4,4.5,5.7,6.1,4.8,5.9,6.7,4.8,20.5,4.6,4.7,6.3,6.3
2025-01-20 15:26:03,0.0,0.0,0.0,0.0,0.0,4.8,0.0,5.5,0.0,5.0,0.0,4.6,5.2,0.0,0.0,7.5,4.6,0.0,6.3,5.9,0.0,0.0,0.0,7.3,0.0,5.8,6.4,0.0,0.0,0.0,4.6,0.0,0.0,0.0,4.4,4.9,4.6,0.0,0.0,6.4,7.5,0.0,0.0,4.2,4.9,0.0,5.9,7.2,6.2,0.0,0.0,6.4,0.0,0.0,0.2,18.7,25.8,0.2,0.2,19.3,4.8,4.6,5.8,6.4,19.3,6.2,4.6,4.5,6.4,4.7,4.5,6.6,6.5,21.2,4.5,4.6,6.1,6.5,5.5,6.8,8.1,5.5,26.0,5.3,5.2,7.6,7.5
2025-01-20 15:26:33,0.0,0.0,0.0,0.0,0.0,5.3,0.0,5.1,0.0,5.2,0.0,5.1,4.8,0.0,0.0,6.4,5.0,0.0,7.0,6.5,0.0,0.0,0.0,6.2,0.0,6.3,6.7,0.0,0.0,0.0,5.1,0.0,0.0,0.0,4.8,4.4,4.9,0.0,0.0,7.0,6.3,0.0,0.0,4.5,4.5,0.0,6.4,6.1,6.6,0.0,0.0,6.7,0.0,0.0,0.2,20.5,19.8,0.1,0.2,20.2,5.0,4.9,6.0,6.8,20.5,6.8,4.9,4.8,6.8,4.7,4.6,6.5,6.3,19.7,4.5,4.7,6.0,6.2,5.2,6.4,7.4,5.3,22.6,5.2,5.1,7.0,7.0
2025-01-20 15:27:03,0.0,0.0,0.0,0.0,0.0,4.9,0.0,4.6,0.0,4.8,0.0,4.7,4.4,0.0,0.0,6.0,4.7,0.0,6.3,6.1,0.0,0.0,0.0,5.9,0.0,5.9,6.3,0.0,0.0,0.0,4.6,0.0,0.0,0.0,4.5,4.1,4.7,0.0,0.0,6.4,6.0,0.0,0.0,4.2,4.1,0.0,5.8,5.8,6.1,0.0,0.0,6.4,0.0,0.0,0.1,19.0,18.0,0.1,0.2,19.0,4.6,4.6,5.8,6.3,18.8,6.3,4.7,4.6,6.3,4.6,4.4,6.4,6.1,18.8,4.4,4.5,5.9,6.2,5.4,6.8,7.6,5.4,23.6,5.3,5.3,7.0,7.1
2025-01-20 15:27:33,0.0,0.0,0.0,0.0,0.0,4.9,0.0,5.0,0.0,5.1,0.0,4.7,4.8,0.0,0.0,6.5,4.9,0.0,6.6,6.1,0.0,0.0,0.0,6.2,0.0,6.1,6.7,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.6,4.5,4.8,0.0,0.0,6.4,6.5,0.0,0.0,4.4,4.5,0.0,6.2,6.2,6.5,0.0,0.0,6.5,0.0,0.0,0.2,19.5,20.6,0.1,0.2,20.4,4.8,4.8,6.0,6.5,19.7,6.6,4.8,4.6,6.5,4.7,4.5,6.4,6.1,19.6,4.4,4.5,5.9,6.0,5.3,6.5,7.4,5.5,23.7,5.3,5.3,6.9,7.1
2025-01-20 15:28:03,0.0,0.0,0.0,0.0,0.0,4.8,0.0,4.9,0.0,5.1,0.0,4.6,4.6,0.0,0.0,6.3,4.8,0.0,6.6,6.0,0.0,0.0,0.0,6.1,0.0,6.0,6.5,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.3,4.2,4.7,0.0,0.0,6.4,6.2,0.0,0.0,4.3,4.2,0.0,5.9,5.9,6.4,0.0,0.0,6.6,0.0,0.0,0.2,19.0,19.6,0.2,0.1,19.8,4.6,4.5,5.7,6.4,18.5,6.2,4.5,4.5,6.3,4.6,4.4,6.4,6.2,19.7,4.4,4.5,6.0,6.1,5.0,6.0,6.9,5.0,20.8,5.0,4.8,6.4,6.6
2025-01-20 15:28:33,0.0,0.0,0.0,0.0,0.0,7.2,0.0,7.0,0.0,7.0,0.0,6.8,6.7,0.0,0.0,8.9,6.9,0.0,9.4,8.7,0.0,0.0,0.0,8.6,0.0,8.6,9.3,0.0,0.0,0.0,6.7,0.0,0.0,0.0,6.4,6.0,6.7,0.0,0.0,9.4,9.1,0.0,0.0,6.1,6.1,0.0,8.7,8.5,9.0,0.0,0.0,9.3,0.0,0.0,0.2,24.7,23.8,0.1,0.2,25.0,6.9,6.8,8.5,9.3,25.1,9.2,6.5,6.4,9.1,6.1,5.8,8.8,8.4,22.7,5.9,6.1,7.7,8.5,7.1,8.8,10.0,7.4,27.8,7.2,7.3,9.5,9.4
2025-01-20 15:29:03,0.0,0.0,0.0,0.0,0.0,5.1,0.0,5.2,0.0,4.8,0.0,4.9,4.9,0.0,0.0,6.4,4.8,0.0,6.8,6.3,0.0,0.0,0.0,6.1,0.0,6.0,6.4,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.7,4.5,4.7,0.0,0.0,6.7,6.3,0.0,0.0,4.6,4.5,0.0,6.1,6.1,6.4,0.0,0.0,6.4,0.0,0.0,0.1,21.2,20.5,0.2,0.1,20.3,4.8,4.8,5.8,6.4,19.5,6.4,4.7,4.7,6.4,4.5,4.2,6.1,6.0,18.3,4.2,4.3,5.6,5.9,4.9,6.0,6.7,5.0,21.0,4.9,4.8,6.5,6.5
2025-01-20 15:29:33,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.9,0.0,4.8,0.0,4.7,4.6,0.0,0.0,6.1,4.7,0.0,6.4,6.2,0.0,0.0,0.0,6.1,0.0,5.8,6.2,0.0,0.0,0.0,4.6,0.0,0.0,0.0,4.6,4.3,4.7,0.0,0.0,6.5,6.2,0.0,0.0,4.4,4.1,0.0,6.0,5.9,6.1,0.0,0.0,6.3,0.0,0.0,0.2,20.6,20.0,0.1,0.2,19.6,4.7,4.4,5.7,6.3,19.5,6.4,4.6,4.4,6.2,4.4,4.3,6.0,5.8,18.2,4.2,4.1,5.4,5.8,4.9,6.1,6.8,4.9,21.3,4.9,4.8,6.4,6.4
2025-01-20 15:30:03,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.9,0.0,5.1,0.0,4.6,4.4,0.0,0.0,6.0,4.8,0.0,6.5,5.9,0.0,0.0,0.0,5.8,0.0,6.0,6.7,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.3,4.0,4.6,0.0,0.0,6.5,6.2,0.0,0.0,4.2,4.1,0.0,5.9,5.7,6.3,0.0,0.0,6.7,0.0,0.0,0.1,19.2,18.0,0.2,0.1,20.1,4.9,4.9,5.9,6.6,19.8,6.6,4.7,4.8,6.6,4.8,4.6,6.7,6.4,19.7,4.6,4.6,6.0,6.3,5.0,6.0,7.0,4.9,20.7,4.8,4.9,6.6,6.7
2025-01-20 15:30:33,0.1,0.0,0.0,0.0,0.0,4.8,0.0,4.7,0.0,4.9,0.0,4.7,4.5,0.0,0.0,6.1,4.8,0.0,6.3,6.1,0.0,0.0,0.0,5.8,0.0,6.0,6.5,0.0,0.1,0.0,4.7,0.0,0.0,0.0,4.4,4.1,4.5,0.0,0.0,6.4,6.0,0.0,0.0,4.3,4.1,0.0,5.8,5.7,6.3,0.0,0.0,6.6,0.0,0.0,0.2,19.5,18.3,0.2,0.2,19.5,4.8,4.7,6.0,6.3,19.4,6.4,4.7,4.7,6.3,4.3,4.2,6.0,6.0,17.7,4.3,4.3,5.5,5.9,5.0,6.4,7.0,5.2,22.3,5.0,4.9,6.7,6.7
2025-01-20 15:31:03,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.6,0.0,4.9,0.0,4.7,5.5,0.0,0.0,7.5,4.7,0.0,6.5,6.2,0.0,0.0,0.0,7.3,0.0,5.9,6.4,0.0,0.0,0.0,4.7,0.0,0.0,0.0,4.5,5.2,4.6,0.0,0.0,6.5,7.5,0.0,0.0,4.2,4.9,0.0,5.9,7.1,6.2,0.0,0.0,6.4,0.0,0.0,0.1,19.5,26.1,0.2,0.2,19.4,4.8,4.7,5.7,6.5,19.7,6.5,4.6,4.6,6.5,5.0,4.9,7.3,7.0,23.6,4.8,4.9,6.7,6.9,5.3,6.5,7.7,5.4,24.6,5.3,5.2,7.1,7.3
2025-01-20 15:31:33,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.9,0.0,5.1,0.0,4.8,4.7,0.0,0.0,6.2,4.9,0.0,6.7,6.2,0.0,0.0,0.0,6.0,0.0,5.9,6.4,0.0,0.0,0.0,4.7,0.0,0.0,0.0,4.4,4.2,4.8,0.0,0.0,6.7,6.3,0.0,0.0,4.4,4.2,0.0,6.0,6.0,6.3,0.0,0.0,6.6,0.0,0.0,0.1,19.7,19.3,0.1,0.1,19.5,5.0,4.7,5.9,6.6,19.9,6.6,4.8,4.7,6.6,4.8,4.6,6.6,6.4,20.1,4.6,4.7,6.1,6.5,5.1,6.2,7.1,5.4,22.1,5.1,5.2,6.9,6.7
2025-01-20 15:32:03,0.1,0.0,0.0,0.1,0.0,5.0,0.0,4.9,0.0,5.0,0.0,4.7,4.4,0.0,0.0,6.2,4.6,0.0,6.5,6.1,0.0,0.0,0.0,5.8,0.0,5.9,6.3,0.0,0.1,0.0,4.7,0.0,0.0,0.0,4.5,4.2,4.6,0.0,0.0,6.6,6.1,0.0,0.0,4.4,4.1,0.0,5.9,5.7,6.1,0.0,0.0,6.4,0.0,0.0,0.1,19.5,18.6,0.1,0.1,19.3,4.8,4.5,5.6,6.4,18.9,6.4,4.5,4.4,6.4,4.4,4.3,6.1,6.0,18.2,4.4,4.3,5.5,5.9,5.3,6.4,7.4,5.5,23.0,5.2,5.1,7.3,7.0
