Disk Read KB/s his02,sda,sda1,sda2,sda3,sdf,sdg,sde,sdh,sdj,sdi,sdk,sdm,sdn,sdl,sdp,sdd,sdo,sdb,sdc,sdr,sdq,sdu,sdx,sds,sdv,sdt,sdw,sdy,dm-0,dm-1,sdz,sdaa,sdab,sdac,sdad,sdae,sdaf,sdag,sdah,sdai,sdaj,sdak,sdal,sdam,sdan,sdao,sdap,sdaq,sdar,sdas,sdat,sdau,sdav,sdaw,dm-2,dm-3,dm-4,dm-5,dm-6,dm-7,sdax,sday,sdaz,sdba,dm-8,sdbb,sdbc,sdbd,sdbe,sdbf,sdbg,sdbh,sdbi,dm-9,sdbj,sdbk,sdbl,sdbm,sdbn,sdbo,sdbp,sdbq,dm-10,sdbr,sdbs,sdbt,sdbu
2025-01-20 13:34:33,0.0,0.0,0.0,0.0,0.1,11177.4,0.1,10847.1,0.1,11092.5,0.1,11075.0,10792.7,0.1,0.1,10816.7,10984.6,0.1,11358.1,11269.1,0.1,0.1,0.1,10776.2,0.1,11112.8,11242.5,0.1,0.0,0.0,10956.6,0.1,0.1,0.1,11304.2,10793.5,11196.6,0.1,0.1,11153.6,10798.9,0.1,0.1,11162.7,10809.3,0.1,11284.2,10812.7,11263.6,0.1,0.1,11003.4,0.1,0.1,1.0,89827.0,86445.3,1.0,1.0,88827.0,11230.9,11115.0,11151.0,11245.0,89441.2,11130.4,11126.6,11215.4,11226.7,10466.6,10475.9,10676.8,10675.8,84637.7,10546.8,10656.0,10630.8,10509.0,11143.2,11079.5,11163.5,11242.7,89260.0,11108.9,11223.7,11199.2,11099.3
2025-01-20 13:35:03,0.0,0.0,0.0,0.0,0.1,13006.7,0.1,12621.5,0.1,12980.3,0.1,13101.6,12635.9,0.1,0.1,12551.9,12738.2,0.1,12901.0,13018.5,0.2,0.1,0.1,12554.1,0.1,12527.5,12842.2,0.1,0.0,0.0,12742.3,0.1,0.1,0.1,13112.3,12702.5,12676.6,0.1,0.1,13008.7,12513.8,0.1,0.1,12914.8,12509.8,0.1,12999.7,12671.6,12821.1,0.1,0.1,12889.7,0.1,0.1,1.0,104020.6,100761.2,1.0,1.0,102253.9,12870.8,12783.7,12826.1,12832.7,102661.9,12848.1,12853.2,12867.6,12779.7,12098.8,12066.9,12234.3,12263.1,97330.1,12276.6,12034.9,12061.0,12294.5,13079.4,12825.4,12551.1,12826.2,102557.0,12606.6,12893.9,13057.9,12716.4
2025-01-20 13:35:33,0.0,0.0,0.0,0.0,0.2,13414.3,0.2,13073.4,0.2,13343.3,0.2,13363.7,13099.3,0.2,0.2,13067.5,13238.0,0.2,13181.1,13160.0,0.2,0.2,0.7,13068.6,8.7,13236.9,13309.2,0.2,0.0,0.0,13271.6,0.2,0.2,0.2,13388.0,13144.2,13298.5,8.7,0.2,13314.4,12901.5,0.2,0.2,13169.3,12996.4,0.7,13219.0,13233.4,13308.9,8.7,0.7,13285.7,0.2,0.2,10.6,106209.7,104586.2,10.6,10.6,106298.7,13310.6,13256.3,13288.1,13350.5,106402.4,13274.9,13223.8,13326.1,13372.1,12634.9,12748.4,12806.0,12721.7,101782.5,12647.1,12698.3,12783.3,12742.8,13247.3,13266.0,13292.6,13276.1,106168.1,13173.2,13433.4,13371.5,13107.9
2025-01-20 13:36:03,0.0,0.0,0.0,0.0,0.1,11245.6,0.1,10798.6,0.1,11262.7,0.1,11239.5,10833.0,0.1,0.1,10837.9,11189.4,0.1,11371.2,11368.0,0.1,0.1,0.1,10905.2,0.1,11041.7,11148.9,0.1,0.0,0.0,11078.0,0.1,0.1,0.1,11361.9,10872.9,11104.1,0.1,0.1,11237.4,10794.5,0.1,0.1,11242.7,10801.0,0.1,11377.3,10869.4,11251.8,0.1,0.1,11221.9,0.1,0.1,1.0,90443.6,86735.1,1.0,1.0,89255.9,11336.9,11165.3,11214.1,11380.8,90189.7,11326.2,11139.2,11214.4,11412.7,10549.4,10652.2,10702.5,10581.9,84966.4,10562.3,10642.0,10668.2,10607.8,11454.2,11262.4,11225.9,11397.3,90685.1,11265.6,11385.9,11408.8,11283.2
2025-01-20 13:36:33,0.0,0.0,0.0,0.0,0.1,11003.5,0.1,10794.6,0.1,11074.8,0.1,11152.3,10927.9,0.1,0.1,10762.6,10981.1,0.1,11179.4,11400.5,0.1,0.1,0.1,10931.1,0.1,10989.9,10992.0,0.1,0.0,0.0,10873.7,0.1,0.1,0.1,11225.6,10885.3,11014.1,0.1,0.1,11152.5,10791.2,0.1,0.1,11154.0,10801.9,0.1,11242.1,10872.9,11142.0,0.1,0.1,11027.9,0.1,0.1,1.0,89535.5,86743.0,1.0,1.0,88095.3,11239.0,11204.3,11221.2,11205.3,89723.4,11201.2,11077.0,11236.0,11339.4,10590.9,10547.1,10637.1,10649.0,84793.0,10448.4,10501.4,10710.6,10708.5,11180.1,11161.9,11285.5,11314.5,89878.1,11171.4,11217.7,11317.9,11230.9
2025-01-20 13:37:03,0.0,0.0,0.0,0.0,0.1,10953.9,0.1,10463.2,0.1,10870.4,0.1,10939.5,10476.5,0.1,0.1,10460.5,10748.8,0.1,10827.8,10818.5,0.2,0.1,0.1,10474.4,0.1,10649.8,10786.5,0.1,0.0,0.0,10511.1,0.1,0.1,0.1,10998.7,10458.1,10725.1,0.1,0.1,10948.6,10532.5,0.1,0.1,10776.1,10491.2,0.1,10844.9,10411.5,11032.8,0.1,0.1,10803.3,0.1,0.1,1.0,87082.3,83769.7,1.0,1.0,86127.8,10791.5,10679.8,10666.5,10771.2,85841.0,10790.1,10611.0,10675.3,10838.6,10176.2,10302.5,10344.3,10214.7,82119.3,10172.1,10267.6,10346.5,10295.4,10995.4,10773.0,10843.4,11056.4,87367.8,10923.0,10805.5,10941.2,11029.8
2025-01-20 13:37:33,0.0,0.0,0.0,0.0,0.1,10816.7,0.1,10227.6,0.1,10477.1,0.1,10651.4,10323.7,0.1,0.1,10220.9,10433.3,0.1,10730.1,10614.0,0.1,0.1,0.1,10361.5,0.1,10520.4,10586.2,0.1,0.0,0.0,10500.4,0.1,0.1,0.1,10746.9,10322.0,10495.5,0.1,0.1,10661.1,10258.2,0.1,0.1,10656.7,10248.1,0.1,10778.7,10311.0,10489.0,0.1,0.1,10480.1,0.1,0.1,1.0,85681.2,82271.2,1.0,1.0,83982.1,10652.4,10605.2,10612.6,10684.0,85082.0,10665.0,10413.7,10617.7,10848.6,9961.3,10061.7,9972.5,9875.8,79759.2,9977.5,9930.7,9957.3,10022.4,10690.4,10558.7,10598.8,10752.7,85224.1,10657.2,10532.7,10647.2,10786.2
2025-01-20 13:38:03,0.0,0.0,0.0,0.0,0.1,11439.8,0.1,10984.8,0.1,11258.2,0.1,11431.2,11120.5,0.1,0.1,10956.9,11280.1,0.1,11400.3,11407.8,0.2,0.1,0.1,11060.8,0.1,11233.2,11199.9,0.1,0.0,0.0,11166.3,0.1,0.1,0.1,11542.9,11052.6,11253.7,0.1,0.1,11394.2,11106.2,0.1,0.1,11280.9,11027.0,0.1,11430.2,10938.7,11291.8,0.1,0.2,11223.6,0.1,0.2,1.0,91335.7,88247.5,1.0,1.1,89923.8,11339.9,11367.6,11423.1,11420.3,91112.0,11418.5,11183.3,11380.1,11579.2,10553.0,10693.0,10845.2,10714.7,85598.8,10574.8,10634.5,10825.0,10758.5,11395.9,11411.5,11399.4,11395.1,91222.4,11329.0,11515.5,11488.8,11287.1
2025-01-20 13:38:33,0.0,0.0,0.0,0.0,0.1,11309.1,0.1,10927.1,0.1,11247.3,0.1,11237.7,10898.4,0.1,0.1,10813.9,11158.2,0.1,11370.4,11311.2,0.1,0.1,0.1,10798.9,0.1,11074.5,11163.8,0.1,0.0,0.0,11046.0,0.1,0.1,0.1,11407.2,10988.6,11141.2,0.1,0.1,11255.8,10883.1,0.1,0.2,11205.2,10727.6,0.1,11362.4,10820.2,11232.6,0.1,0.1,11150.2,0.1,0.1,1.0,90442.0,86857.7,1.0,1.0,89196.9,11386.1,11213.3,11215.5,11347.7,90324.4,11306.3,11250.1,11237.0,11368.4,10696.1,10797.2,10695.8,10609.2,85560.9,10619.3,10584.4,10772.8,10785.9,11252.6,11287.5,11236.9,11227.8,89988.3,11275.5,11220.1,11206.8,11281.1
2025-01-20 13:39:03,0.0,0.0,0.0,0.0,0.1,11381.9,0.1,10943.8,0.1,11397.6,0.1,11290.7,10920.5,0.1,0.1,10908.2,11302.5,0.1,11468.3,11375.0,0.1,0.1,0.1,10863.2,0.1,11185.7,11265.7,0.1,0.0,0.0,11143.3,0.1,0.1,0.1,11428.1,10902.4,11357.9,0.1,0.1,11486.1,10953.2,0.1,0.1,11355.0,10934.4,0.1,11284.3,10865.4,11427.5,0.1,0.1,11206.0,0.1,0.1,1.0,91054.2,87308.2,1.0,1.0,90286.1,11218.4,11202.2,11231.0,11258.5,89799.0,11143.6,11163.1,11310.9,11271.3,10657.2,10695.9,10724.8,10703.5,85603.2,10667.8,10814.5,10740.1,10599.3,11257.4,11178.2,11424.8,11525.0,90748.8,11129.7,11435.7,11553.8,11244.1
2025-01-20 13:39:33,0.0,0.0,0.0,0.0,0.1,11103.3,0.1,10751.8,0.1,10998.9,0.1,11312.7,10793.4,0.1,0.1,10807.3,10946.1,0.1,11181.3,11435.0,0.1,0.1,0.1,10837.9,0.1,11103.4,11168.2,0.1,0.0,0.0,11010.4,0.1,0.1,0.1,11308.4,10807.8,11045.6,0.1,0.1,11228.0,10804.1,0.1,0.2,11232.5,10789.9,0.1,11277.4,10799.5,11129.3,0.1,0.1,11074.1,0.1,0.1,1.0,90076.6,86374.8,1.0,1.0,88477.9,11200.0,11135.8,11066.2,11139.8,89061.7,11134.5,11085.6,11110.5,11189.2,10503.4,10530.2,10598.7,10534.8,84371.8,10480.9,10517.2,10653.1,10553.6,11215.1,11182.6,11172.7,11215.4,89529.7,11102.6,11239.4,11274.0,11127.9
2025-01-20 13:40:03,0.0,0.0,0.0,0.0,0.1,12723.8,0.1,12305.1,0.1,12457.8,0.1,12753.7,12389.3,0.1,0.1,12250.7,12236.1,0.1,12605.5,12620.1,0.1,0.1,0.1,12334.7,0.1,12160.1,12329.9,0.1,0.0,0.0,12189.4,0.1,0.1,0.1,12828.2,12379.7,12337.6,0.1,0.1,12600.6,12275.2,0.1,0.1,12531.8,12231.8,0.1,12709.6,12347.2,12420.8,0.1,0.1,12254.7,0.1,0.2,1.0,101408.7,98513.8,1.0,1.0,98384.6,12529.7,12436.9,12578.1,12683.4,100480.8,12450.8,12406.7,12673.3,12721.9,11634.8,11793.2,11956.5,11844.0,94452.4,11725.2,11654.5,11902.1,11942.1,12497.8,12409.9,12418.7,12483.4,99620.6,12361.9,12421.6,12511.9,12515.4
2025-01-20 13:40:33,0.0,0.0,0.0,0.0,0.7,17351.3,0.2,17078.3,0.2,17192.8,0.2,17425.8,17195.4,0.2,0.2,16951.0,17177.7,0.2,17201.7,17272.5,0.2,0.7,0.2,17106.4,8.7,17421.5,17445.3,0.2,0.0,0.0,17208.3,0.7,0.2,0.2,17275.2,17086.4,17324.3,0.2,8.7,17342.9,17047.2,8.7,0.2,17360.1,17067.6,0.2,17278.5,17121.5,17389.6,0.2,0.2,17290.1,0.2,0.2,10.6,138472.5,136653.8,10.6,10.6,138449.6,17337.3,17294.4,17480.0,17519.2,139262.7,17358.2,17403.1,17457.4,17413.1,16588.1,16716.1,16867.4,16707.0,133791.2,16585.2,16632.1,16884.8,16810.6,17514.6,17267.2,17230.4,17528.7,139029.9,17218.7,17226.7,17506.3,17537.2
2025-01-20 13:41:03,0.0,0.0,0.0,0.0,0.1,11212.6,0.1,10695.1,0.1,11164.7,0.1,11177.2,10763.2,0.1,0.1,10824.0,11235.5,0.1,11342.8,11322.8,0.1,0.1,0.1,10870.6,0.1,11058.5,11035.9,0.1,0.0,0.0,11074.2,0.1,0.1,0.1,11339.6,10722.5,11167.4,0.1,0.1,11227.6,10740.8,0.1,0.1,11181.6,10842.2,0.1,11300.6,10824.3,11211.3,0.1,0.1,11077.8,0.1,0.1,1.0,90147.5,86282.7,1.0,1.0,89025.4,11143.7,11040.4,11032.6,11112.8,88665.3,11072.5,10978.8,11095.0,11189.5,10426.1,10585.0,10587.9,10448.5,84103.6,10295.8,10422.9,10727.3,10610.3,11114.0,11140.6,11229.9,11209.7,89412.2,11026.3,11167.6,11329.6,11194.5
2025-01-20 13:41:33,0.0,0.0,0.0,0.0,0.1,11611.5,0.1,11259.4,0.1,11502.2,0.1,11629.0,11171.2,0.1,0.1,11195.5,11298.4,0.1,11594.4,11537.5,0.1,0.1,0.1,11140.7,0.1,11384.7,11505.5,0.1,0.0,0.0,11332.4,0.1,0.1,0.1,11688.5,11152.7,11423.4,0.1,0.1,11708.3,11157.9,0.1,0.1,11522.5,11199.2,0.1,11445.2,11195.2,11477.3,0.1,0.1,11409.8,0.1,0.1,1.0,92694.3,89471.8,1.0,1.0,91333.6,11446.1,11479.0,11536.5,11588.4,92076.4,11504.0,11417.7,11512.0,11594.6,10827.9,10844.6,10977.9,10977.1,87236.6,10831.8,10796.1,10969.1,11012.2,11563.1,11637.2,11488.8,11435.0,92242.2,11342.4,11624.6,11735.0,11416.2
2025-01-20 13:42:03,0.0,0.0,0.0,0.0,0.1,11504.7,0.2,11060.3,0.1,11433.1,0.1,11487.0,11071.8,0.1,0.1,11101.4,11332.9,0.1,11547.0,11464.8,0.1,0.1,0.1,11105.4,0.1,11246.8,11382.8,0.1,0.0,0.0,11189.0,0.1,0.1,0.1,11539.2,11135.2,11242.6,0.1,0.1,11610.3,11091.1,0.1,0.1,11498.5,11026.6,0.1,11393.2,11082.0,11491.5,0.1,0.1,11469.4,0.1,0.1,1.0,92044.6,88673.8,1.0,1.0,90788.1,11519.4,11479.7,11356.3,11400.0,91508.5,11383.8,11338.2,11477.3,11551.9,10752.6,10784.1,10682.4,10658.3,85776.6,10658.3,10768.9,10801.7,10670.3,11510.2,11450.7,11376.4,11446.5,91553.1,11511.2,11555.2,11373.2,11329.7
2025-01-20 13:42:33,0.0,0.0,0.0,0.0,0.1,11512.7,0.1,11244.4,0.1,11505.9,0.1,11523.0,11259.0,0.1,0.1,11118.3,11519.2,0.1,11525.3,11530.2,0.1,0.1,0.1,11146.3,0.1,11518.1,11521.3,0.1,0.0,0.0,11397.6,0.1,0.1,0.1,11621.3,11270.4,11476.8,0.1,0.1,11424.5,11097.6,0.1,0.1,11436.1,11094.4,0.1,11625.9,11250.4,11613.5,0.1,0.1,11565.5,0.1,0.1,1.0,92202.9,89480.9,1.0,1.0,92134.9,11484.7,11441.7,11698.1,11717.2,92713.4,11556.2,11600.6,11621.5,11593.5,10856.9,10919.3,11067.1,10952.4,87602.9,10946.3,10983.9,10951.5,10925.5,11474.4,11522.0,11643.6,11553.0,92384.4,11466.6,11562.4,11634.0,11528.5
2025-01-20 13:43:03,0.0,0.0,0.0,0.0,0.1,10983.0,0.2,10711.7,0.1,10895.0,0.2,11096.5,10642.8,0.1,0.1,10537.1,10898.7,0.1,11105.6,11211.1,0.1,0.1,0.1,10490.5,0.1,11030.2,11020.3,0.1,0.0,0.0,10796.1,0.1,0.1,0.1,11221.8,10553.5,10954.5,0.1,0.1,11083.5,10633.8,0.2,0.1,10999.2,10637.5,0.1,11146.6,10569.7,11119.2,0.1,0.1,10939.8,0.1,0.1,1.0,88860.7,84793.7,1.1,1.0,87636.7,10993.2,10947.4,10981.5,11092.7,88059.7,11024.5,10894.3,10972.5,11153.5,10381.4,10408.9,10472.7,10442.0,83453.5,10336.8,10329.0,10544.5,10538.4,11103.5,10917.9,10889.9,11069.6,87959.7,10831.0,10910.2,11153.8,11083.7
2025-01-20 13:43:33,0.0,0.0,0.0,0.0,0.1,11646.0,0.1,11276.3,0.1,11394.7,0.1,11479.2,11257.4,0.1,0.2,11096.2,11362.1,0.1,11784.6,11633.0,0.1,0.1,0.2,11061.3,0.1,11447.2,11461.6,0.1,0.0,0.0,11400.3,0.1,0.1,0.1,11741.7,11226.5,11310.2,0.1,0.1,11556.7,11160.0,0.1,0.1,11533.0,11134.9,0.1,11681.2,11169.8,11480.2,0.1,0.1,11502.6,0.1,0.1,1.0,93038.3,89416.6,1.0,1.0,91358.8,11358.1,11430.6,11543.5,11492.9,91649.1,11482.0,11427.8,11422.3,11491.8,10712.1,10893.3,10952.4,10766.0,86742.5,10923.0,10777.7,10777.5,10939.9,11644.4,11381.1,11447.2,11678.5,92277.6,11378.1,11460.5,11691.3,11596.4
2025-01-20 13:44:03,0.0,0.0,0.0,0.0,0.1,11700.9,0.1,11327.9,0.1,11751.4,0.1,11826.2,11250.6,0.1,0.1,11361.2,11540.6,0.1,11726.9,11830.7,0.1,0.1,0.1,11276.7,0.1,11747.7,11958.3,0.1,0.0,0.0,11595.8,0.1,0.1,0.1,11756.3,11217.0,11660.6,0.1,0.1,11588.0,11319.6,0.1,0.1,11803.3,11353.5,0.1,11978.9,11298.0,11934.6,0.1,0.1,11781.0,0.1,0.1,1.0,94212.2,90353.7,1.0,1.0,93972.4,11630.0,11600.7,11751.9,11761.2,93509.7,11799.8,11612.4,11595.3,11758.2,11326.1,11127.6,11148.8,11361.5,89964.1,11281.3,11141.0,11232.2,11346.1,11743.0,11751.5,11664.1,11701.4,93741.1,11631.9,11788.4,11823.1,11637.7
2025-01-20 13:44:33,0.0,0.0,0.0,0.0,0.1,15746.9,0.1,15679.8,0.1,15508.2,0.1,15649.1,15664.4,0.1,0.2,15644.6,15370.9,0.1,15998.9,15862.7,0.1,0.1,0.1,15589.7,0.1,15563.9,15702.2,0.1,0.0,0.0,15297.9,0.1,0.1,0.2,16048.9,15711.8,15418.9,0.1,0.1,15651.6,15559.1,0.1,0.1,15630.6,15595.3,0.1,15954.3,15803.0,15767.0,0.1,0.1,15622.8,0.1,0.1,1.0,126542.0,125247.5,1.0,1.0,124250.4,16106.4,15713.9,15662.1,16031.8,126992.7,15836.7,15811.4,15890.8,15939.5,15152.7,14763.0,14948.7,15326.4,120306.3,14877.3,14886.1,15184.6,15167.4,16124.4,15528.2,15507.6,16103.4,126578.7,15667.5,15741.6,15981.5,15924.4
2025-01-20 13:45:03,0.0,0.0,0.0,0.0,0.1,11946.0,0.2,11297.9,0.1,11679.4,0.1,11616.3,11135.4,0.1,0.1,11242.3,11238.0,0.1,11607.3,11268.5,0.1,0.1,0.1,11060.3,0.1,11268.1,11715.9,0.1,0.0,0.0,11474.7,0.1,0.1,0.1,11830.9,11384.9,11154.0,0.1,0.1,11749.1,11153.7,0.1,0.1,11425.5,11020.9,0.1,11532.4,11242.6,11447.5,0.1,0.1,11848.9,0.1,0.1,1.0,92976.1,89555.0,1.0,1.0,91825.9,11817.6,11491.5,11443.3,11770.6,93050.9,11941.8,11432.4,11320.7,11832.8,10927.5,10777.1,10944.0,11031.8,87367.3,10780.9,10826.7,11042.7,11036.6,11658.3,11352.7,11381.5,11693.4,92167.7,11330.9,11321.0,11712.6,11717.3
2025-01-20 13:45:33,0.0,0.0,0.0,0.0,0.2,10455.9,0.7,9875.3,0.7,10233.7,0.2,10140.9,9562.5,0.7,0.2,9978.7,9751.5,0.2,10238.3,9892.4,8.7,0.2,0.2,9725.5,0.2,9918.5,10452.5,0.2,0.0,0.0,9845.3,0.2,0.2,8.7,10353.5,9742.8,9979.4,0.2,0.2,10215.2,9478.0,0.2,0.2,10009.2,9775.5,0.2,10150.7,10038.1,10376.3,0.2,0.2,10225.4,8.7,0.2,10.6,81507.2,78159.6,10.6,10.6,80782.9,10117.8,9676.7,9916.6,10377.5,80235.8,10337.4,9807.0,9756.6,10246.2,9807.5,9600.3,9450.3,9663.0,76960.1,9479.6,9601.9,9745.3,9612.1,10363.1,10296.0,10232.0,10299.7,82412.1,10053.6,10436.3,10524.8,10206.6
2025-01-20 13:46:03,0.0,0.0,0.0,0.0,0.1,12110.1,0.1,11648.4,0.1,11841.2,0.1,11830.9,11513.5,0.1,0.1,11567.9,11353.2,0.1,12166.8,11877.0,0.1,0.1,0.1,11386.6,0.1,11609.9,12142.9,0.1,0.0,0.0,11480.5,0.1,0.1,0.1,12276.8,11630.8,11467.4,0.1,0.1,11832.6,11454.3,0.1,0.1,11675.9,11427.7,0.1,12200.3,11554.8,12070.2,0.1,0.1,11978.5,0.1,0.1,1.0,95936.5,92192.2,1.0,1.0,93946.4,11950.2,11566.9,11741.8,12093.2,94706.9,12065.4,11597.1,11636.7,12055.5,11044.4,10886.3,11337.9,11512.8,89547.1,11145.2,10977.0,11249.1,11394.3,11959.2,11582.8,11798.7,12183.9,94994.7,11866.9,11910.4,11894.1,11798.7
2025-01-20 13:46:33,0.0,0.0,0.0,0.0,0.1,11644.7,0.1,11082.7,0.1,11649.3,0.1,11500.3,11056.0,0.1,0.1,11204.7,11336.1,0.1,11541.6,11333.3,0.1,0.1,0.1,11181.0,0.1,11191.2,11482.7,0.1,0.0,0.0,11407.1,0.1,0.1,0.1,11719.7,11339.3,11297.1,0.1,0.1,11626.1,11186.7,0.1,0.1,11272.7,10924.2,0.1,11417.2,11092.6,11500.2,0.1,0.1,11597.3,0.1,0.1,1.0,92038.2,89058.6,1.0,1.0,91458.4,11698.5,11181.5,11464.5,11877.9,92432.0,11870.2,11397.8,11274.0,11667.7,11013.9,10810.7,10840.8,10944.4,87178.0,10961.1,10663.6,10819.2,11124.4,11508.4,11523.9,11602.9,11639.4,92470.3,11422.0,11587.8,11592.0,11593.9
2025-01-20 13:47:03,0.0,0.0,0.0,0.0,0.1,11587.4,0.1,11013.4,0.1,11369.8,0.1,11387.0,11103.4,0.1,0.1,10929.1,11079.4,0.1,11421.6,11249.9,0.1,0.1,0.1,11010.3,0.1,11153.2,11459.5,0.1,0.0,0.0,11121.2,0.1,0.1,0.1,11489.8,11107.8,11250.7,0.1,0.1,11361.4,10903.5,0.1,0.1,11343.2,10936.9,0.1,11457.3,11109.1,11405.3,0.1,0.1,11307.8,0.1,0.1,1.0,91297.7,88113.6,1.0,1.0,90145.8,11458.7,11375.2,11289.4,11397.1,91034.1,11327.0,11292.3,11424.3,11470.1,10839.3,10692.2,10684.2,10799.2,86010.4,10754.3,10578.4,10753.5,10909.2,11327.2,11316.3,11391.5,11371.8,90815.0,11132.9,11428.5,11554.1,11292.6
2025-01-20 13:47:33,0.0,0.0,0.0,0.0,0.1,11763.9,0.1,11296.7,0.1,11562.2,0.1,11756.1,11345.4,0.1,0.1,11279.1,11418.8,0.1,11831.9,11819.2,0.1,0.1,0.1,11314.1,0.1,11428.4,11612.6,0.1,0.0,0.0,11406.4,0.1,0.1,0.1,11865.9,11322.1,11460.3,0.1,0.1,11751.9,11254.4,0.1,0.1,11726.0,11277.2,0.1,11849.5,11345.5,11603.4,0.1,0.1,11561.9,0.1,0.1,1.0,94364.5,90434.6,1.0,1.0,92054.1,11560.3,11406.9,11635.0,11810.9,92839.9,11655.3,11487.5,11553.9,11730.1,10924.8,10990.0,11044.1,11011.3,87959.6,10890.0,11033.5,11110.7,10955.3,11772.2,11649.9,11605.4,11700.7,93427.1,11558.4,11634.5,11791.2,11714.7
2025-01-20 13:48:03,0.0,0.0,0.0,0.0,0.1,10873.9,0.1,10409.3,0.1,10658.8,0.1,10979.7,10647.2,0.1,0.1,10695.6,10953.1,0.1,11044.0,11052.2,0.1,0.1,0.1,10535.0,0.1,10796.4,10857.4,0.1,0.0,0.0,10652.4,0.1,0.1,0.1,11152.2,10512.8,10987.7,0.1,0.1,10766.2,10525.4,0.1,0.1,11279.3,10633.6,0.1,10746.0,10583.3,10810.5,0.1,0.1,10847.3,0.1,0.1,1.0,87919.2,84542.2,1.0,1.0,86563.6,10908.9,10718.2,10959.5,10949.1,87005.6,11051.0,10767.0,10827.1,10824.7,10175.1,10215.4,10340.3,10375.3,82233.0,10129.2,10203.1,10377.2,10417.4,11003.7,11090.4,11020.0,10728.1,87661.2,11061.3,10994.9,10901.4,10861.4
2025-01-20 13:48:33,0.0,0.0,0.0,0.0,0.1,11462.5,0.1,10932.3,0.1,11165.8,0.1,11315.1,11005.0,0.1,0.1,10873.3,11039.5,0.1,11399.8,11250.6,0.1,0.1,0.1,10945.8,0.1,11162.6,11260.2,0.1,0.0,0.0,11004.0,0.1,0.1,0.1,11440.1,10946.9,11132.2,0.1,0.1,11313.5,10937.8,0.1,0.1,11259.1,10895.9,0.1,11408.6,10934.1,11324.1,0.1,0.1,11177.3,0.1,0.1,1.0,90823.6,87471.0,1.1,1.0,89265.6,11365.9,11237.6,11252.3,11389.5,90459.7,11428.1,11297.1,11173.0,11316.3,10585.4,10596.6,10645.6,10670.4,84990.2,10499.1,10601.0,10739.3,10652.8,11342.0,11236.4,11280.1,11411.8,90559.5,11259.6,11255.9,11383.6,11390.0
2025-01-20 13:49:03,0.0,0.0,0.0,0.0,0.1,11228.6,0.1,10842.5,0.1,11042.3,0.1,11124.1,10810.0,0.1,0.1,10767.5,11055.4,0.1,11243.3,11134.5,0.1,0.1,0.1,10761.0,0.1,11049.8,11079.4,0.1,0.0,0.0,10766.4,0.1,0.1,0.1,11256.1,10807.9,11083.9,0.1,0.1,11224.1,10781.3,0.2,0.1,11124.7,10784.9,0.1,11166.5,10820.7,11306.2,0.1,0.1,11031.4,0.1,0.1,1.0,89527.5,86377.7,1.0,1.0,88414.6,11257.5,11142.6,11163.7,11305.0,89770.1,11202.8,11156.3,11257.3,11284.9,10502.7,10568.6,10650.9,10611.7,84672.4,10528.4,10561.6,10611.3,10637.2,11354.4,11230.0,11168.4,11263.8,90020.6,11164.4,11143.9,11328.8,11367.0
2025-01-20 13:49:33,0.0,0.0,0.0,0.0,0.1,11458.5,0.1,11079.6,0.1,11402.5,0.1,11443.3,11047.4,0.1,0.1,11109.2,11353.2,0.1,11602.9,11589.1,0.1,0.1,0.1,11096.3,0.1,11394.2,11449.9,0.1,0.0,0.0,11305.2,0.1,0.1,0.1,11620.5,11162.1,11353.4,0.1,0.1,11536.8,11015.9,0.1,0.1,11439.0,11021.8,0.1,11505.1,11166.4,11484.8,0.1,0.1,11443.5,0.1,0.1,1.0,92186.6,88698.7,1.0,1.0,91220.9,11397.5,11404.7,11540.3,11551.0,91773.7,11501.8,11336.7,11450.2,11591.6,10849.4,10813.3,10863.2,10831.1,86726.5,10837.1,10916.5,10838.3,10777.7,11519.9,11464.0,11424.0,11451.2,91736.8,11346.7,11361.8,11592.2,11577.0
2025-01-20 13:50:03,0.0,0.0,0.0,0.0,0.1,11238.6,0.1,10750.7,0.1,11150.8,0.1,11273.1,10898.5,0.1,0.1,10783.9,11154.0,0.1,11411.6,11434.0,0.1,0.1,0.1,10935.3,0.1,11107.1,11120.4,0.1,0.0,0.0,11128.1,0.1,0.1,0.1,11350.2,10808.7,11083.9,0.1,0.1,11387.6,10846.8,0.2,0.1,11329.2,10879.3,0.1,11300.6,10834.5,11157.3,0.1,0.1,11195.8,0.1,0.1,1.0,90708.0,86737.7,1.0,1.0,89063.2,11249.8,11169.2,11151.2,11230.5,89584.2,11137.4,11160.8,11254.1,11231.2,10636.9,10700.4,10526.3,10439.1,84596.3,10567.9,10440.0,10564.4,10721.1,11355.0,11188.4,11241.5,11399.2,90366.1,11177.7,11289.6,11419.2,11295.5
